,시도,시군구,행정구역명,행정동(행정기관명),법정동,행정구역코드,행정기관코드,행정기관5자리,행정기관 생성일,법정동코드,법정동 관할지역,행정동 영문명칭,비고
1134,부산광역시,기장군,철마면,철마면,구칠리,2131033.0,2671033000,26710,19950301,2671033027,,Cheolma-myeon,
1135,부산광역시,기장군,철마면,철마면,이곡리,2131033.0,2671033000,26710,19950301,2671033028,,Cheolma-myeon,
1136,부산광역시,기장군,철마면,철마면,고촌리,2131033.0,2671033000,26710,19950301,2671033029,,Cheolma-myeon,
1137,부산광역시,기장군,철마면,철마면,안평리,2131033.0,2671033000,26710,19950301,2671033030,,Cheolma-myeon,
1138,부산광역시,기장군,철마면,철마면,임기리,2131033.0,2671033000,26710,19950301,2671033031,,Cheolma-myeon,
1139,대구광역시,대구광역시,대구광역시,대구광역시,대구광역시,22.0,2700000000,27000,19950101,2700000000,,Daegu,
1208,대구광역시,중구,남산2동,남산2동,남산동,2201065.0,2711065000,27110,19950101,2711015600,분할연계,Namsan 2(i)-dong,
1209,대구광역시,중구,남산3동,남산3동,남산동,2201066.0,2711066000,27110,19950101,2711015600,분할연계,Namsan 3(sam)-dong,
1210,대구광역시,중구,남산4동,남산4동,남산동,2201067.0,2711067000,27110,19950101,2711015600,분할연계,Namsan 4(sa)-dong,
1211,대구광역시,중구,대봉1동,대봉1동,대봉동,2201068.0,2711068000,27110,19950101,2711015700,분할연계,Daebong 1(il)-dong,
1212,대구광역시,중구,대봉2동,대봉2동,대봉동,2201069.0,2711069000,27110,19950101,2711015700,분할연계,Daebong 2(i)-dong,
1275,대구광역시,동구,공산동,공산동,신용동,2202071.0,2714076000,27140,19980901,2714014100,,Gongsan-dong,
1276,대구광역시,동구,공산동,공산동,중대동,2202071.0,2714076000,27140,19980901,2714014200,,Gongsan-dong,
1277,대구광역시,동구,공산동,공산동,송정동,2202071.0,2714076000,27140,19980901,2714014300,,Gongsan-dong,
1278,대구광역시,동구,공산동,공산동,덕곡동,2202071.0,2714076000,27140,19980901,2714014400,,Gongsan-dong,
1279,대구광역시,동구,공산동,공산동,지묘동,2202071.0,2714076000,27140,19980901,2714014500,,Gongsan-dong,
1297,대구광역시,서구,상중이동,상중이동,중리동,2203066.0,2717067500,27170,19980925,2717010500,,Sangjungi-dong,
1298,대구광역시,서구,상중이동,상중이동,이현동,2203066.0,2717067500,27170,19980925,2717010600,,Sangjungi-dong,
1299,대구광역시,서구,원대동,원대동,원대동1가,2203068.0,2717069500,27170,19970101,2717010700,,Wondae-dong,
1300,대구광역시,서구,원대동,원대동,원대동2가,2203068.0,2717069500,27170,19970101,2717010800,,Wondae-dong,
1301,대구광역시,서구,원대동,원대동,원대동3가,2203068.0,2717069500,27170,19970101,2717010900,,Wondae-dong,
1311,대구광역시,남구,대명5동,대명5동,대명동,2204060.0,2720060000,27200,19950101,2720010300,분할연계,Daemyeong 5(o)-dong,
1312,대구광역시,남구,대명6동,대명6동,대명동,2204061.0,2720061000,27200,19950101,2720010300,분할연계,Daemyeong 6(yuk)-dong,
1313,대구광역시,남구,대명9동,대명9동,대명동,2204064.0,2720064000,27200,19950101,2720010300,분할연계,Daemyeong 9(gu)-dong,
1314,대구광역시,남구,대명10동,대명10동,대명동,2204065.0,2720065000,27200,19950101,2720010300,분할연계,Daemyeong 10(sip)-dong,
1315,대구광역시,남구,대명11동,대명11동,대명동,2204066.0,2720066000,27200,19950101,2720010300,분할연계,Daemyeong 11(sibil)-dong,
1350,대구광역시,북구,노원동,노원동,노원동3가,2205081.0,2723079000,27230,20090701,2723010900,,Nowon-dong,
1351,대구광역시,북구,국우동,국우동,동호동,2205083.0,2723080000,27230,20090701,2723011900,,Guku-dong,
1352,대구광역시,북구,국우동,국우동,학정동,2205083.0,2723080000,27230,20090701,2723012000,,Guku-dong,
1353,대구광역시,북구,국우동,국우동,도남동,2205083.0,2723080000,27230,20090701,2723012100,,Guku-dong,
1354,대구광역시,북구,국우동,국우동,국우동,2205083.0,2723080000,27230,20090701,2723012200,,Guku-dong,
1386,대구광역시,수성구,고산2동,고산2동,대흥동,2206072.0,2726068000,27260,19950101,2726012700,,Gosan 2(i)-dong,
1387,대구광역시,수성구,고산3동,고산3동,매호동,2206073.0,2726069000,27260,19960101,2726011500,,Gosan 3(sam)-dong,
1388,대구광역시,수성구,고산3동,고산3동,성동,2206073.0,2726069000,27260,19960101,2726011600,,Gosan 3(sam)-dong,
1389,대구광역시,수성구,고산3동,고산3동,사월동,2206073.0,2726069000,27260,19960101,2726011700,,Gosan 3(sam)-dong,
1390,대구광역시,수성구,고산3동,고산3동,신매동,2206073.0,2726069000,27260,19960101,2726011800,분할연계,Gosan 3(sam)-dong,
1426,대구광역시,달서구,도원동,도원동,도원동,2207068.0,2729062800,27290,19970315,2729011600,,Dowon-dong,
1427,대구광역시,달서구,송현1동,송현1동,송현동,2207069.0,2729063000,27290,19950101,2729012200,분할연계,Songhyeon 1(il)-dong,
1428,대구광역시,달서구,송현2동,송현2동,송현동,2207070.0,2729064000,27290,19950101,2729012200,분할연계,Songhyeon 2(i)-dong,
1429,대구광역시,달서구,송현2동,송현2동,본동,2207070.0,2729064000,27290,19950101,2729012400,분할연계,Songhyeon 2(i)-dong,
1430,대구광역시,달서구,본동,본동,본동,2207071.0,2729065000,27290,19950101,2729012400,분할연계,Bon-dong,
1535,대구광역시,달성군,구지면,구지면,화산리,2231036.0,2771038000,27710,19950301,2771038031,,Guji-myeon,
1536,대구광역시,달성군,구지면,구지면,수리리,2231036.0,2771038000,27710,19950301,2771038032,,Guji-myeon,
1537,대구광역시,달성군,구지면,구지면,징리,2231036.0,2771038000,27710,19950301,2771038033,,Guji-myeon,
1538,대구광역시,달성군,구지면,구지면,오설리,2231036.0,2771038000,27710,19950301,2771038034,,Guji-myeon,
1539,대구광역시,달성군,구지면,구지면,도동리,2231036.0,2771038000,27710,19950301,2771038035,,Guji-myeon,
1540,인천광역시,인천광역시,인천광역시,인천광역시,인천광역시,23.0,2800000000,28000,19950101,2800000000,,Incheon,
1597,인천광역시,중구,용유동,용유동,남북동,2301063.0,2811063000,28110,20170929,2811015000,,Yongyu-dong,
1598,인천광역시,중구,용유동,용유동,덕교동,2301063.0,2811063000,28110,20170929,2811015100,,Yongyu-dong,
1599,인천광역시,중구,용유동,용유동,무의동,2301063.0,2811063000,28110,20170929,2811015200,,Yongyu-dong,
1600,인천광역시,중구,중구영종출장소,중구영종출장소,중구,,2811400000,28114,20060712,2811400000,,-,
1601,인천광역시,중구,중구용유출장소,중구용유출장소,중구,,2811800000,28118,20060712,2811800000,,-,
1612,인천광역시,동구,송림3·5동,송림3·5동,송림동,2302060.0,2814060500,28140,19981101,2814010700,분할연계,Songnim 3·5(samo)-dong,
1613,인천광역시,동구,송림4동,송림4동,송림동,2302061.0,2814061000,28140,19950101,2814010700,분할연계,Songnim 4(sa)-dong,
1614,인천광역시,동구,송림6동,송림6동,송림동,2302063.0,2814063000,28140,19950101,2814010700,분할연계,Songnim 6(yuk)-dong,
1615,인천광역시,동구,금창동,금창동,창영동,2302064.0,2814064000,28140,19950101,2814010500,,Geumchang-dong,
1616,인천광역시,동구,금창동,금창동,금곡동,2302064.0,2814064000,28140,19950101,2814010600,,Geumchang-dong,
1628,인천광역시,연수구,송도1동,송도1동,송도동,2304064.0,2818582000,28185,20120101,2818510600,분할연계,Songdo 1(il)-dong,
1629,인천광역시,연수구,송도2동,송도2동,송도동,2304066.0,2818583000,28185,20120101,2818510600,분할연계,Songdo 2(i)dong,
1630,인천광역시,연수구,송도3동,송도3동,송도동,2304065.0,2818584000,28185,20140924,2818510600,분할연계,Songdo 3(sam)dong,
1631,인천광역시,연수구,송도4동,송도4동,송도동,2304068.0,2818585000,28185,20190101,2818510600,분할연계,Songdo 4(sa)dong,송도2동에서 송도4동 분동∙신설(190101)
1632,인천광역시,연수구,송도5동,송도5동,송도동,2304069.0,2818586000,28185,20201026,2818510600,분할연계,Songdo 5(o)dong,송도4동에서 송도5동 분동∙신설(201026)
1655,인천광역시,남동구,논현1동,논현1동,논현동,2305072.0,2820069000,28200,20110520,2820011000,분할연계,Nonhyeon 1(il)-dong,
1656,인천광역시,남동구,논현2동,논현2동,논현동,2305073.0,2820070000,28200,20110520,2820011000,분할연계,Nonhyeon 2(i)-dong,
1657,인천광역시,남동구,논현고잔동,논현고잔동,논현동,2305074.0,2820071000,28200,20110520,2820011000,분할연계,Nonhyeongojan-dong,
1658,인천광역시,남동구,논현고잔동,논현고잔동,고잔동,2305074.0,2820071000,28200,20110520,2820011100,,Nonhyeongojan-dong,
1659,인천광역시,남동구,서창2동,서창2동,서창동,2305076.0,2820065500,28200,20181105,2820010500,분할연계,Seochang 2(i)-dong,장수서창동에서 법정동 서창동 구역 일부를 관할로 분동하여 서창2동이 신설됨(181105)
1686,인천광역시,부평구,부개3동,부개3동,부개동,2306068.0,2823766100,28237,19950301,2823710700,분할연계,Bugae 3(sam)-dong,
1687,인천광역시,부평구,일신동,일신동,일신동,2306069.0,2823767000,28237,19950301,2823710800,,Ilsin-dong,
1688,인천광역시,부평구,일신동,일신동,구산동,2306069.0,2823767000,28237,19950301,2823710900,,Ilsin-dong,
1689,인천광역시,부평구,십정1동,십정1동,십정동,2306070.0,2823768000,28237,19950301,2823710200,분할연계,Sipjeong 1(il)-dong,
1690,인천광역시,부평구,십정2동,십정2동,십정동,2306071.0,2823769000,28237,19950301,2823710200,분할연계,Sipjeong 2(i)-dong,
1718,인천광역시,계양구,계양3동,계양3동,동양동,2307064.0,2824573000,28245,20150401,2824511000,,Gyeyang 3(sam)-dong,신설(150401)
1719,인천광역시,계양구,계양3동,계양3동,귤현동,2307064.0,2824573000,28245,20150401,2824511100,분할연계,Gyeyang 3(sam)-dong,
1720,인천광역시,계양구,계양3동,계양3동,상야동,2307064.0,2824573000,28245,20150401,2824511200,,Gyeyang 3(sam)-dong,신설(150401)
1721,인천광역시,계양구,계양3동,계양3동,하야동,2307064.0,2824573000,28245,20150401,2824511300,,Gyeyang 3(sam)-dong,신설(150401)
1722,인천광역시,계양구,계양3동,계양3동,평동,2307064.0,2824573000,28245,20150401,2824511400,,Gyeyang 3(sam)-dong,신설(150401)
1753,인천광역시,서구,당하동,당하동,당하동,2308085.0,2826071000,28260,20180701,2826011400,분할연계,Dangha-dong,행정동 당하동 중 법정동 마전동 일부 구역이 행정동 마전동으로 분동신설되어 관할구역 변경(191104)
1754,인천광역시,서구,마전동,마전동,마전동,2308086.0,2826073000,28260,20191104,2826011300,분할연계,Majeon-dong,행정동 당하동에서 법정동 마전동 구역 일부가 행정동 마전동으로 신설(191104)
1755,인천광역시,서구,오류왕길동,오류왕길동,오류동,2308084.0,2826072000,28260,20180701,2826011900,,Oryuwanggil-dong,"행정동 명칭변경, 관할경계동일(180701)"
1756,인천광역시,서구,오류왕길동,오류왕길동,왕길동,2308084.0,2826072000,28260,20180701,2826012000,,Oryuwanggil-dong,"행정동 명칭변경, 관할경계동일(180701)"
1757,인천광역시,서구,서구검단출장소,서구검단출장소,서구,,2826500000,28265,19950301,2826500000,,-,
1775,인천광역시,미추홀구,주안6동,주안6동,주안동,2309070.0,2817767000,28177,20180701,2817710500,분할연계,Juan 6(yuk)-dong,관할구역은 같으며 소속 기초자치구명만 변경(180701)
1776,인천광역시,미추홀구,주안7동,주안7동,주안동,2309071.0,2817768000,28177,20180701,2817710500,분할연계,Juan 7(chil)-dong,관할구역은 같으며 소속 기초자치구명만 변경(180701)
1777,인천광역시,미추홀구,주안8동,주안8동,주안동,2309072.0,2817769000,28177,20180701,2817710500,분할연계,Juan 8(pal)-dong,관할구역은 같으며 소속 기초자치구명만 변경(180701)
1778,인천광역시,미추홀구,관교동,관교동,관교동,2309073.0,2817770000,28177,20180701,2817710600,,Gwangyo-dong,관할구역은 같으며 소속 기초자치구명만 변경(180701)
1779,인천광역시,미추홀구,문학동,문학동,문학동,2309074.0,2817771000,28177,20180701,2817710700,,Munhak-dong,관할구역은 같으며 소속 기초자치구명만 변경(180701)
1886,인천광역시,강화군,서도면,서도면,주문도리,2331042.0,2871042000,28710,19950301,2871042021,,Seodo-myeon,
1887,인천광역시,강화군,서도면,서도면,아차도리,2331042.0,2871042000,28710,19950301,2871042022,,Seodo-myeon,
1888,인천광역시,강화군,서도면,서도면,말도리,2331042.0,2871042000,28710,19950301,2871042023,,Seodo-myeon,
1889,인천광역시,강화군,서도면,서도면,볼음도리,2331042.0,2871042000,28710,19950301,2871042024,,Seodo-myeon,
1890,인천광역시,강화군,서도면볼음출장소,서도면볼음출장소,강화군,,2871042500,28710,19950301,2871000000,,-,
1923,인천광역시,옹진군,자월면,자월면,이작리,2332036.0,2872037000,28720,19950301,2872037022,,Jawol-myeon,
1924,인천광역시,옹진군,자월면이작출장소,자월면이작출장소,이작리,,2872037500,28720,20190208,2872037022,,-,인천광역시 옹진군 자우러면 이작출장소 신설(190208)
1925,인천광역시,옹진군,자월면,자월면,승봉리,2332036.0,2872037000,28720,19950301,2872037023,,Jawol-myeon,
1926,인천광역시,옹진군,연평면,연평면,연평면,2332032.0,2872038000,28720,19990720,2872038000,,Yeonpyeong-myeon,
1927,인천광역시,옹진군,연평면,연평면,연평리,2332032.0,2872038000,28720,19990720,2872038021,,Yeonpyeong-myeon,
1928,광주광역시,광주광역시,광주광역시,광주광역시,광주광역시,24.0,2900000000,29000,19950101,2900000000,,Gwangju,
1968,광주광역시,동구,지원2동,지원2동,용연동,2401073.0,2911074000,29110,20020325,2911012000,,Jiwon 2(i)-dong,
1969,광주광역시,동구,지원2동,지원2동,월남동,2401073.0,2911074000,29110,20020325,2911012300,,Jiwon 2(i)-dong,
1970,광주광역시,동구,지원2동,지원2동,선교동,2401073.0,2911074000,29110,20020325,2911012400,,Jiwon 2(i)-dong,
1971,광주광역시,동구,지원2동,지원2동,내남동,2401073.0,2911074000,29110,20020325,2911012500,,Jiwon 2(i)-dong,
1972,광주광역시,동구,지원2동,지원2동,용산동,2401073.0,2911074000,29110,20020325,2911012600,분할연계,Jiwon 2(i)-dong,
2003,광주광역시,서구,금호2동,금호2동,금호동,2402069.0,2914082400,29140,20050704,2914013000,분할연계,Geumho 2(i)-dong,
2004,광주광역시,서구,금호2동,금호2동,매월동,2402069.0,2914082400,29140,20050704,2914013200,분할연계,Geumho 2(i)-dong,
2005,광주광역시,서구,풍암동,풍암동,풍암동,2402067.0,2914083000,29140,20160810,2914012800,,Pungam-dong,
2006,광주광역시,서구,풍암동,풍암동,화정동,2402067.0,2914083000,29140,20160810,2914011900,분할연계,Pungam-dong,
2007,광주광역시,서구,동천동,동천동,동천동,2402070.0,2914084000,29140,20111001,2914013300,,Dongcheon-dong,
2046,광주광역시,남구,대촌동,대촌동,양과동,2403070.0,2915573000,29155,19950420,2915512600,,Daechon-dong,
2047,광주광역시,남구,대촌동,대촌동,이장동,2403070.0,2915573000,29155,19950420,2915512700,,Daechon-dong,
2048,광주광역시,남구,대촌동,대촌동,대지동,2403070.0,2915573000,29155,19950420,2915512800,,Daechon-dong,
2049,광주광역시,남구,대촌동,대촌동,원산동,2403070.0,2915573000,29155,19950420,2915512900,,Daechon-dong,
2050,광주광역시,남구,대촌동,대촌동,월성동,2403070.0,2915573000,29155,19950420,2915513000,,Daechon-dong,
2099,광주광역시,북구,건국동,건국동,오룡동,2404081.0,2917069500,29170,19980921,2917014100,,Geonguk-dong,행정동 건국동의 관할구역에서 신용동을 분동신설(200727)
2100,광주광역시,북구,신용동,신용동,신용동,2404082.0,2917069700,29170,20200727,2917013000,,Sinyong-dong,행정동 건국동의 관할 중 법정동 신용동 지역을 분동하여 행정동 신용동 신설(200727)
2101,광주광역시,북구,양산동,양산동,일곡동,2404080.0,2917069600,29170,20130318,2917012700,분할연계,yangsan-dong,
2102,광주광역시,북구,양산동,양산동,양산동,2404080.0,2917069600,29170,20130318,2917012800,,yangsan-dong,
2103,광주광역시,북구,양산동,양산동,연제동,2404080.0,2917069600,29170,20130318,2917012900,,yangsan-dong,
2194,광주광역시,광산구,본량동,본량동,동호동,2405068.0,2920069000,29200,19981015,2920017500,,Bolyang-dong,
2195,광주광역시,광산구,본량동,본량동,덕림동,2405068.0,2920069000,29200,19981015,2920017600,,Bolyang-dong,
2196,광주광역시,광산구,본량동,본량동,양산동,2405068.0,2920069000,29200,19981015,2920017700,,Bolyang-dong,
2197,광주광역시,광산구,본량동,본량동,동림동,2405068.0,2920069000,29200,19981015,2920017800,,Bolyang-dong,
2198,광주광역시,광산구,신창동,신창동,신창동,2405073.0,2920070000,29200,20090901,2920011800,분할연계,Sinchang-dong,
2199,대전광역시,대전광역시,대전광역시,대전광역시,대전광역시,25.0,3000000000,30000,19950101,3000000000,,Daejeon,
2243,대전광역시,동구,산내동,산내동,소호동,2501075.0,3011074000,30110,19950101,3011014100,,Sannae-dong,
2244,대전광역시,동구,산내동,산내동,구도동,2501075.0,3011074000,30110,19950101,3011014200,,Sannae-dong,
2245,대전광역시,동구,산내동,산내동,삼괴동,2501075.0,3011074000,30110,19950101,3011014300,,Sannae-dong,
2246,대전광역시,동구,산내동,산내동,상소동,2501075.0,3011074000,30110,19950101,3011014400,,Sannae-dong,
2247,대전광역시,동구,산내동,산내동,하소동,2501075.0,3011074000,30110,19950101,3011014500,,Sannae-dong,
2273,대전광역시,중구,산성동,산성동,침산동,2502069.0,3014074000,30140,19950101,3014012200,,Sanseong-dong,
2274,대전광역시,중구,산성동,산성동,목달동,2502069.0,3014074000,30140,19950101,3014012300,,Sanseong-dong,
2275,대전광역시,중구,산성동,산성동,정생동,2502069.0,3014074000,30140,19950101,3014012400,,Sanseong-dong,
2276,대전광역시,중구,산성동,산성동,어남동,2502069.0,3014074000,30140,19950101,3014012500,,Sanseong-dong,
2277,대전광역시,중구,산성동,산성동,금동,2502069.0,3014074000,30140,19950101,3014012600,,Sanseong-dong,
2309,대전광역시,서구,기성동,기성동,봉곡동,2503071.0,3017060000,30170,19950101,3017012600,,Giseong-dong,
2310,대전광역시,서구,둔산1동,둔산1동,둔산동,2503059.0,3017063000,30170,19960101,3017011200,분할연계,Dunsan 1(il)-dong,
2311,대전광역시,서구,둔산2동,둔산2동,둔산동,2503060.0,3017064000,30170,19960101,3017011200,분할연계,Dunsan 2(i)-dong,
2312,대전광역시,서구,만년동,만년동,만년동,2503069.0,3017065000,30170,19980101,3017012800,,Mannyeon-dong,
2313,대전광역시,서구,둔산3동,둔산3동,둔산동,2503074.0,3017066000,30170,20090501,3017011200,분할연계,Dunsan 3(sam)-dong,
2372,대전광역시,유성구,관평동,관평동,용산동,2504063.0,3020060000,30200,20100811,3020014400,,Gwanpyeong-dong,
2373,대전광역시,유성구,관평동,관평동,관평동,2504063.0,3020060000,30200,20100811,3020014600,,Gwanpyeong-dong,
2374,대전광역시,유성구,원신흥동,원신흥동,봉명동,2504065.0,3020061000,30200,20130916,3020011100,분할연계,Wonsinheung-dong,
2375,대전광역시,유성구,원신흥동,원신흥동,원신흥동,2504065.0,3020061000,30200,20130916,3020011400,,Wonsinheung-dong,
2376,대전광역시,유성구,원신흥동,원신흥동,상대동,2504065.0,3020061000,30200,20130916,3020011500,,Wonsinheung-dong,
2400,대전광역시,대덕구,목상동,목상동,목상동,2505061.0,3023058000,30230,19950101,3023011200,,Moksang-dong,
2401,대전광역시,대덕구,목상동,목상동,문평동,2505061.0,3023058000,30230,19950101,3023011300,,Moksang-dong,
2402,대전광역시,대덕구,목상동,목상동,신일동,2505061.0,3023058000,30230,19950101,3023011400,,Moksang-dong,
2403,대전광역시,대덕구,법1동,법1동,법동,2505056.0,3023060000,30230,19960101,3023010800,분할연계,Beop 1(il)-dong,
2404,대전광역시,대덕구,법2동,법2동,법동,2505057.0,3023061000,30230,19960101,3023010800,분할연계,Beop 2(i)-dong,
2405,울산광역시,울산광역시,울산광역시,울산광역시,울산광역시,26.0,3100000000,31000,19970715,3100000000,,Ulsan,
2424,울산광역시,중구,병영2동,병영2동,서동,2601063.0,3111063000,31110,19970715,3111011400,,Byeongyeong 2(i)-dong,
2425,울산광역시,중구,병영2동,병영2동,장현동,2601063.0,3111063000,31110,19970715,3111011600,,Byeongyeong 2(i)-dong,
2426,울산광역시,중구,약사동,약사동,약사동,2601064.0,3111064000,31110,19970715,3111011700,,Yaksa-dong,
2427,울산광역시,중구,성안동,성안동,교동,2601066.0,3111065000,31110,20140901,3111010700,분할연계,Seongan-dong,
2428,울산광역시,중구,성안동,성안동,성안동,2601066.0,3111065000,31110,20140901,3111010900,,Seongan-dong,
2452,울산광역시,남구,선암동,선암동,용잠동,2602064.0,3114064000,31140,19970715,3114011700,,Seonam-dong,
2453,울산광역시,남구,야음장생포동,야음장생포동,여천동,2602061.0,3114067000,31140,20070226,3114010700,,Yaeumjangsaengpo-dong,
2454,울산광역시,남구,야음장생포동,야음장생포동,야음동,2602061.0,3114067000,31140,20070226,3114010800,분할연계,Yaeumjangsaengpo-dong,
2455,울산광역시,남구,야음장생포동,야음장생포동,장생포동,2602061.0,3114067000,31140,20070226,3114011800,,Yaeumjangsaengpo-dong,
2456,울산광역시,남구,야음장생포동,야음장생포동,매암동,2602061.0,3114067000,31140,20070226,3114011900,,Yaeumjangsaengpo-dong,
2465,울산광역시,동구,남목1동,남목1동,동부동,2603058.0,3117058000,31170,19970715,3117010700,분할연계,Nammok 1(il)-dong,
2466,울산광역시,동구,남목1동,남목1동,서부동,2603058.0,3117058000,31170,19970715,3117010800,분할연계,Nammok 1(il)-dong,
2467,울산광역시,동구,남목2동,남목2동,서부동,2603059.0,3117059000,31170,19970715,3117010800,분할연계,Nammok 2(i)-dong,
2468,울산광역시,동구,남목3동,남목3동,주전동,2603060.0,3117060000,31170,19981001,3117010600,,Nammok 3(sam)-dong,
2469,울산광역시,동구,남목3동,남목3동,동부동,2603060.0,3117060000,31170,19981001,3117010700,분할연계,Nammok 3(sam)-dong,
2495,울산광역시,북구,효문동,효문동,효문동,2604056.0,3120056000,31200,19981001,3120012300,,Hyomun-dong,
2496,울산광역시,북구,송정동,송정동,화봉동,2604057.0,3120057000,31200,19970715,3120012500,,Songjeong-dong,
2497,울산광역시,북구,송정동,송정동,송정동,2604057.0,3120057000,31200,19970715,3120012600,,Songjeong-dong,
2498,울산광역시,북구,양정동,양정동,양정동,2604058.0,3120058000,31200,19970715,3120012400,,Yangjeong-dong,
2499,울산광역시,북구,염포동,염포동,염포동,2604059.0,3120059000,31200,19980301,3120012700,,Yeompo-dong,
2626,울산광역시,울주군,삼동면,삼동면,출강리,2631040.0,3171040000,31710,19970715,3171040023,,Samdong-myeon,
2627,울산광역시,울주군,삼동면,삼동면,작동리,2631040.0,3171040000,31710,19970715,3171040024,,Samdong-myeon,
2628,울산광역시,울주군,삼동면,삼동면,보은리,2631040.0,3171040000,31710,19970715,3171040025,,Samdong-myeon,
2629,울산광역시,울주군,삼동면,삼동면,하잠리,2631040.0,3171040000,31710,19970715,3171040026,,Samdong-myeon,
2630,울산광역시,울주군,삼동면,삼동면,금곡리,2631040.0,3171040000,31710,19970715,3171040027,,Samdong-myeon,
2778,세종특별자치시,세종특별자치시,대평동,대평동,대평동,2901064.0,3611057000,36110,20180716,3611010400,,Daepyeong-dong,행정동 신설(180716)
2779,세종특별자치시,세종특별자치시,소담동,소담동,반곡동,2901065.0,3611055500,36110,20180723,3611010100,,Sodam-dong,행정동 신설(180723)
2780,세종특별자치시,세종특별자치시,소담동,소담동,소담동,2901065.0,3611055500,36110,20180723,3611010200,,Sodam-dong,행정동 신설(180723)
2781,세종특별자치시,세종특별자치시,소담동,소담동,합감동,2901065.0,3611055500,36110,20180723,3611010700,,Sodam-dong,법정동 금남면 합강리 일부를 합감동으로 신설하고. 행정동 소담동에서 관할(200715)
2782,세종특별자치시,세종특별자치시,소담동,소담동,집현동,2901065.0,3611055500,36110,20180723,3611010800,,Sodam-dong,법정동 금남면 집현리를 폐지 후 집현동을 신설하고. 행정동 소담동에서 관할(200715)
2783,경기도,경기도,경기도,경기도,경기도,31.0,4100000000,41000,19880423,4100000000,,Gyeonggi-do,
2784,경기도,경기도,북부출장소,북부출장소,경기도,,4110500000,41105,19880423,4110500000,,-,
2785,경기도,수원시,수원시,수원시,수원시,31010.0,4111000000,41110,19880423,4111000000,,Suwon-si,
2797,경기도,수원시 장안구,조원1동,조원1동,조원동,3101160.0,4111159700,41111,20031124,4111113600,분할연계,Jowon 1(il)-dong,
2798,경기도,수원시 장안구,조원2동,조원2동,조원동,3101163.0,4111159800,41111,20031124,4111113600,분할연계,Jowon 2(i)-dong,
2799,경기도,수원시 장안구,연무동,연무동,연무동,3101161.0,4111160000,41111,20031124,4111113700,,Yeonmu-dong,
2800,경기도,수원시 장안구,연무동,연무동,상광교동,3101161.0,4111160000,41111,20031124,4111113800,,Yeonmu-dong,
2801,경기도,수원시 장안구,연무동,연무동,하광교동,3101161.0,4111160000,41111,20031124,4111113900,,Yeonmu-dong,
2818,경기도,수원시 권선구,곡선동,곡선동,곡반정동,3101261.0,4111369000,41113,20031124,4111313600,,Gokseon-dong,
2819,경기도,수원시 권선구,곡선동,곡선동,권선동,3101261.0,4111369000,41113,20031124,4111313700,분할연계,Gokseon-dong,
2820,경기도,수원시 권선구,곡선동,곡선동,대황교동,3101261.0,4111369000,41113,20031124,4111313900,,Gokseon-dong,
2821,경기도,수원시 권선구,입북동,입북동,입북동,3101262.0,4111370000,41113,20031124,4111314000,,Ipbuk-dong,
2822,경기도,수원시 권선구,입북동,입북동,당수동,3101262.0,4111370000,41113,20031124,4111314100,,Ipbuk-dong,
2843,경기도,수원시 팔달구,행궁동,행궁동,남수동,3101372.0,4111574000,41115,20070806,4111512700,,Haenggung-dong,
2844,경기도,수원시 팔달구,행궁동,행궁동,매향동,3101372.0,4111574000,41115,20070806,4111512800,,Haenggung-dong,
2845,경기도,수원시 팔달구,행궁동,행궁동,북수동,3101372.0,4111574000,41115,20070806,4111512900,,Haenggung-dong,
2846,경기도,수원시 팔달구,행궁동,행궁동,신풍동,3101372.0,4111574000,41115,20070806,4111513000,,Haenggung-dong,
2847,경기도,수원시 팔달구,행궁동,행궁동,장안동,3101372.0,4111574000,41115,20070806,4111513100,,Haenggung-dong,
2858,경기도,수원시 영통구,광교1동,광교1동,이의동,3101462.0,4111760000,41117,20150120,4111710300,,Gwoanggyo 1(il)-dong,
2859,경기도,수원시 영통구,광교2동,광교2동,하동,3101463.0,4111761000,41117,20150120,4111710400,,Gwoanggyo 2(i)-dong,
2860,경기도,수원시 영통구,영통3동,영통3동,영통동,3101466.0,4111758500,41117,20171226,4111710500,분할연계,Yeongtong 3(sam)-dong,
2861,경기도,수원시 영통구,망포1동,망포1동,망포동,3101467.0,4111759300,41117,20190415,4111710700,분할연계,Mangpo 1(il)-dong,"태장동이 폐지되고, 망포 1동 및 2동으로 분동됨(190415)"
2862,경기도,수원시 영통구,망포2동,망포2동,망포동,3101468.0,4111759600,41117,20190415,4111710700,분할연계,Mangpo 2(i)-dong,"태장동이 폐지되고, 망포 1동 및 2동으로 분동됨(190415)"
2863,경기도,성남시,성남시,성남시,성남시,31020.0,4113000000,41130,19880423,4113000000,,Seongnam-si,
2884,경기도,성남시 수정구,고등동,고등동,상적동,3102165.0,4113164000,41131,19890501,4113111300,,Godeung-dong,
2885,경기도,성남시 수정구,고등동,고등동,둔전동,3102165.0,4113164000,41131,19890501,4113111400,,Godeung-dong,
2886,경기도,성남시 수정구,시흥동,시흥동,시흥동,3102166.0,4113165000,41131,19890501,4113111500,,Siheung-dong,
2887,경기도,성남시 수정구,시흥동,시흥동,금토동,3102166.0,4113165000,41131,19890501,4113111600,,Siheung-dong,
2888,경기도,성남시 수정구,시흥동,시흥동,사송동,3102166.0,4113165000,41131,19890501,4113111700,,Siheung-dong,
